Y,https://babel.hathitrust.org/cgi/pt?id=miun.0962976.1912.003,https://quod.lib.umich.edu/m/moa/0962976.1912.003/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Preliminary%20report%20of%20the%20Factory%20investigating%20commission%2C%201912%20...,990009629760106381,0962976.1912.003,New York (State),"Preliminary report of the Factory investigating commission, 1912 ...",1912,"The Argus company, printers,","Albany,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.adu6773.0024.001,https://quod.lib.umich.edu/m/moa/ADU6773.0024.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Washington%20observations.,,ADU6773.0024.001,United States Naval Observatory.,Washington observations.,unknown,unknown,unknown,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.adu6773.0025.001,https://quod.lib.umich.edu/m/moa/ADU6773.0025.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Washington%20observations.,,ADU6773.0025.001,United States Naval Observatory.,Washington observations.,unknown,unknown,unknown,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.adu6773.0026.001,https://quod.lib.umich.edu/m/moa/ADU6773.0026.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Washington%20observations.,,ADU6773.0026.001,United States Naval Observatory.,Washington observations.,unknown,unknown,unknown,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.adu6773.0027.001,https://quod.lib.umich.edu/m/moa/ADU6773.0027.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Washington%20observations.,,ADU6773.0027.001,United States Naval Observatory.,Washington observations.,unknown,unknown,unknown,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.adu6773.0029.001,https://quod.lib.umich.edu/m/moa/ADU6773.0029.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Washington%20observations.,,ADU6773.0029.001,United States Naval Observatory.,Washington observations.,unknown,unknown,unknown,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.adu6773.0030.001,https://quod.lib.umich.edu/m/moa/ADU6773.0030.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Washington%20observations.,,ADU6773.0030.001,United States Naval Observatory.,Washington observations.,unknown,unknown,unknown,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.adu6773.1863.001,https://quod.lib.umich.edu/m/moa/ADU6773.1863.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Washington%20observations.,,ADU6773.1863.001,United States Naval Observatory.,Washington observations.,unknown,unknown,unknown,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.adu6773.1866.001,https://quod.lib.umich.edu/m/moa/ADU6773.1866.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Washington%20observations.,,ADU6773.1866.001,United States Naval Observatory.,Washington observations.,unknown,unknown,unknown,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aek2825.0001.001,https://quod.lib.umich.edu/m/moa/AEK2825.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20night%20before%20Christmas%3A%20%20by%20Clement%20C.%20Moore%20%3B%20illustrated%20by%20Arthur%20Rackham.,990010323490106381,AEK2825.0001.001," Moore, Clement Clarke, 1779-1863.",The night before Christmas:  by Clement C. Moore ; illustrated by Arthur Rackham.,[1954?].,"J. B. Lippincott,","Philadelphia, Pa. :",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aet7183.0001.001,https://quod.lib.umich.edu/m/moa/AET7183.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Geological%20report%20of%20the%20midland%20counties%20of%20North%20Carolina.,990035345080106381,AET7183.0001.001,North Carolina. State Geologist.,Geological report of the midland counties of North Carolina.,1856,"Putnam,","New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aev0539.0001.001,https://quod.lib.umich.edu/m/moa/AEV0539.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=History%20of%20the%20Bank%20of%20New%20York%20and%20Trust%20Company%2C%201784%20to%201934%20/%20Allan%20Nevins.,990011276280106381,AEV0539.0001.001,"Nevins, Allan, 1890-1971.","History of the Bank of New York and Trust Company, 1784 to 1934 / Allan Nevins.",1934,"Bank of New York and Trust Company,",New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aev3948.0001.001,https://quod.lib.umich.edu/m/moa/AEV3948.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20right%20way%20the%20safe%20way%2C%20proved%20by%20emancipation%20in%20the%20British%20West%20Indies%2C%20and%20elsewhere%20/%20by%20L.%20Maria%20Child.,990011308870106381,AEV3948.0001.001," Child, Lydia Maria Francis, 1802-1880.","The right way the safe way, proved by emancipation in the British West Indies, and elsewhere / by L. Maria Child.",1969,"Negro Universities Press,",New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aez2690.0001.001,https://quod.lib.umich.edu/m/moa/AEZ2690.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=General%20index%20to%20the%20documents%20of%20the%20state%20of%20New%20York%2C%20%5B1777-1857%5D,990011685090106381,AEZ2690.0001.001,New York (State). Legislature.,"General index to the documents of the state of New York, [1777-1857]",1860,"Weed, Parsons and company,","Albany,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.afb2013.0001.001,https://quod.lib.umich.edu/m/moa/AFB2013.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20fool%27s%20errand.,990011874090106381,AFB2013.0001.001," Tourgée, Albion Winegar, 1838-1905.",A fool's errand.,1880,"Fords, Howard, & Hulbert,","New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.afd9937.0001.001,https://quod.lib.umich.edu/m/moa/AFD9937.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Rabelais.,990012150850106381,AFD9937.0001.001," Besant, Walter, Sir, 1836-1901.",Rabelais.,[1879],J. B. Lippincott & co.,"Philadelphia,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.afx9784.0001.001,https://quod.lib.umich.edu/m/moa/AFX9784.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20manual%20of%20moral%20philosophy%3A%20,990013899850106381,AFX9784.0001.001," Peabody, Andrew P. (Andrew Preston), 1811-1893.",A manual of moral philosophy:,1873,"A. S. Barnes and company,","New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.afz0145.0001.001,https://quod.lib.umich.edu/m/moa/AFZ0145.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Esther%3B,990014000760106381,AFZ0145.0001.001," Scott, W. A. (William Anderson), 1813-1885.",Esther;,1859,"H. H. Bancroft & co.,","San Fransico,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.agk9973.0001.001,https://quod.lib.umich.edu/m/moa/AGK9973.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Landscape%20into%20cityscape%3B%20Frederick%20Law%20Olmsted%27s%20plans%20for%20a%20greater%20New%20York%20City.%20Edited%20with%20an%20introductory%20essay%20and%20notes%20by%20Albert%20Fein.,990015065830106381,AGK9973.0001.001,"Olmsted, Frederick Law, 1822-1903.",Landscape into cityscape; Frederick Law Olmsted's plans for a greater New York City. Edited with an introductory essay and notes by Albert Fein.,"[1968, c1967]",Cornell University Press,"Ithaca, N.Y.,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.agm2443.0001.001,https://quod.lib.umich.edu/m/moa/AGM2443.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=How%20to%20live%3A%20Saving%20and%20wasting%2C%20or%2C%20Domestic%20economy%20illustrated%20by%20the%20life%20of%20two%20families%20of%20opposite%20character%20...%20including%20the%20story%20of%20A%20dime%20a%20day.%20By%20Solon%20Robinson.,990015186600106381,AGM2443.0001.001," Robinson, Solon, 1803-1880.","How to live: Saving and wasting, or, Domestic economy illustrated by the life of two families of opposite character ... including the story of A dime a day. By Solon Robinson.",1860,"Fowler and Wells,","New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.5861790.0001.001,https://quod.lib.umich.edu/m/moa/5861790.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=History%20of%20the%20Origin%20and%20Progress%20of%20the%20Doctrine%20of%20the%20Universal%20Salvation,990015186600106381,5861790.0001.001," Brown, Thomas",History of the Origin and Progress of the Doctrine of the Universal Salvation,1826,G. Wood,"Albany, NY",eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.aha2371.0003.001,https://quod.lib.umich.edu/m/moa/AHA2371.0003.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=An%20act%20for%20reversing%20the%20attainder%20of%20Jacob%20Leisler%20and%20others.,990035360360106381,AHA2371.0003.001,Great Britain.,An act for reversing the attainder of Jacob Leisler and others.,unknown,unknown,unknown,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aha2375.0002.001,https://quod.lib.umich.edu/m/moa/AHA2375.0002.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Papers%20relating%20to%20western%20New-York.,990016443060106381,AHA2375.0002.001," O'Callaghan, E. B. (Edmund Bailey), 1797-1880.",Papers relating to western New-York.,unknown,unknown,unknown,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahb9292.0010.001,https://quod.lib.umich.edu/m/moa/AHB9292.0010.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Les%20successeurs%20de%20Cyrano%20de%20Bergerac%2C,990016595760106381,AHB9292.0010.001," Lachèvre, Frédéric, 1855-1943.","Les successeurs de Cyrano de Bergerac,",1922,"É. Champion,","Paris,",fre
N,https://babel.hathitrust.org/cgi/pt?id=miun.ahc1324.0003.001,https://quod.lib.umich.edu/m/moa/AHC1324.0003.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20contribution%20to%20the%20history%20of%20Bath.,990016612510106381,AHC1324.0003.001," Bartlet, William S. (William Stoodley), 1809-1883.",A contribution to the history of Bath.,unknown,unknown,unknown,fill
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahj3598.0001.001,https://quod.lib.umich.edu/m/moa/AHJ3598.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20Riverside%20magazine%20for%20young%20people.,,AHJ3598.0001.001,"Scudder, Horace Elisha, ed. 1838-1902.",The Riverside magazine for young people.,1868-70.,"Hurd and Houghton,","New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahj4772.0001.001,https://quod.lib.umich.edu/m/moa/AHJ4772.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Journal%20of%20the%20United%20States%20association%20of%20charcoal%20iron%20workers.%20%20%5BVol.%201%5D,990017209440106381,AHJ4772.0001.001,United States association of charcoal iron workers.,Journal of the United States association of charcoal iron workers.  [Vol. 1],1880,,"Harrisburg [etc.],",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahj7969.0001.001,https://quod.lib.umich.edu/m/moa/AHJ7969.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=D%C3%B6derlein%27s%20Hand-book%20of%20Latin%20synonymes.%20Tr.%20by%20Rev.%20H.H.%20Arnold...with%20an%20introd.%20by%20S.H.%20Taylor...,990017241230106381,AHJ7969.0001.001," Doederlein, Ludwig i.e. Johann Ludwig Christoph Wilhelm von, 1791-1863.",Döderlein's Hand-book of Latin synonymes. Tr. by Rev. H.H. Arnold...with an introd. by S.H. Taylor...,1874,"W. F. Draper,",Andover [Mass.],eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahl8578.0001.001,https://quod.lib.umich.edu/m/moa/AHL8578.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Beauties%20and%20achievements%20of%20the%20blind.%20By%20Wm.%20Artman%20and%20L.%20V.%20Hall%20...,,AHL8578.0001.001," Artman, William.",Beauties and achievements of the blind. By Wm. Artman and L. V. Hall ...,1864,"Pub. for the authors,","Auburn,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahm9978.0001.001,https://quod.lib.umich.edu/m/moa/AHM9978.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Amended%20charter%20%26%20ordinances%20of%20the%20city%20of%20Saginaw..%3A%20,990017544570106381,AHM9978.0001.001,Saginaw (Mich.),Amended charter & ordinances of the city of Saginaw..:,1875,"Saginawian offices,","Saginaw,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahn0997.0001.001,https://quod.lib.umich.edu/m/moa/AHN0997.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Message%20from%20the%20President%20of%20the%20United%20States%2C%20in%20answer%20to%20a%20resolution%20of%20the%20Senate%2C%20requesting%20information%20in%20regard%20to%20the%20fisheries%20on%20the%20coasts%20of%20the%20British%20possessions%20in%20North%20America.,990017554400106381,AHN0997.0001.001,United States. Dept. of State.,"Message from the President of the United States, in answer to a resolution of the Senate, requesting information in regard to the fisheries on the coasts of the British possessions in North America.",1852],,"[Washington,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ahx2249.0001.001,https://quod.lib.umich.edu/m/moa/AHX2249.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20first%20six%20books%20of%20Homer%27s%20Iliad%20with%20English%20notes%2C%20critical%20%26%20explanatory%2C%20a%20metrical%20index%2C%20%26%20Homeric%20glossary.%20By%20Charles%20Anthon...,990018448160106381,AHX2249.0001.001,Homer.,"The first six books of Homer's Iliad with English notes, critical & explanatory, a metrical index, & Homeric glossary. By Charles Anthon...",1875,"Harper & brothers,","New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aje1859.0001.001,https://quod.lib.umich.edu/m/moa/AJE1859.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Poems%2C%20by%20John%20G.%20Saxe.,990019113590106381,AJE1859.0001.001," Saxe, John Godfrey, 1816-1887.","Poems, by John G. Saxe.",1864,"Fields, Osgood, & co.,","Boston,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aje6090.0003.001,https://quod.lib.umich.edu/m/moa/AJE6090.0003.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20works%20of%20Francis%20Bacon%2C%20lord%20chancellor%20of%20England.,990019153620106381,AJE6090.0003.001," Bacon, Francis, 1561-1626.","The works of Francis Bacon, lord chancellor of England.",1852,"A. Hart,","Philadelphia,",eng
Not linked to collection,https://babel.hathitrust.org/cgi/pt?id=miun.aat2305.0001.001,https://quod.lib.umich.edu/m/moa/AAT2305.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20pioneers%3B%20or%2C%20The%20sources%20of%20the%20Susquehanna.%20A%20descriptive%20tale.%20By%20J.%20Fenimore%20Cooper.,,AAT2305.0001.001,"Cooper, James Fenimore, 1789-1851.","The pioneers; or, The sources of the Susquehanna. A descriptive tale. By J. Fenimore Cooper.",1862,"J. G. Gregory,","New York,",
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajg4195.0001.001,https://quod.lib.umich.edu/m/moa/AJG4195.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=From%20poor-house%20to%20pulpit%3B%20or%2C%20The%20triumps%20of%20the%20late%20Dr.%20John%20Kitto%2C%20from%20boyhood%20to%20manhood.%20A%20book%20for%20youth.%20By%20William%20M.%20Thayer%20...,990019327740106381,AJG4195.0001.001," Thayer, William Makepeace, 1820-1898.","From poor-house to pulpit; or, The triumps of the late Dr. John Kitto, from boyhood to manhood. A book for youth. By William M. Thayer ...",1859,E.O. Libby and company;,Boston,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajh1431.0001.001,https://quod.lib.umich.edu/m/moa/AJH1431.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Mary%20the%20virgin%20...%20To%20which%20is%20annexed%20an%20exxay%20on%20%22Who%20was%20James%2C%20the%20Lord%27s%20brother%3F%22%20by%20the%20Rev.M.Mahan%20...,990019398710106381,AJH1431.0001.001," Seabury, Samuel, 1801-1872.","Mary the virgin ... To which is annexed an exxay on ""Who was James, the Lord's brother?"" by the Rev.M.Mahan ...",1868,"Pott & Amery,","New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajk5788.0001.001,https://quod.lib.umich.edu/m/moa/AJK5788.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20genealogy%20of%20the%20Leavenworth%20family%20in%20the%20United%20States%2C%20with%20historical%20introduction%2C%20etc.%2C%20by%20Elias%20Warner%20Leavenworth%20...%20Being%20a%20revision%20and%20extension%20of%20the%20genealogical%20tree%20comp.%20by%20William%20and%20Elias%20W.%20Leavenworth%2C%20then%20of%20Great%20Barrington%2C%20Mass.%2C%20in%201827%20...,990035373100106381,AJK5788.0001.001," Leavenworth, Elias Warner, 1803-1887.","A genealogy of the Leavenworth family in the United States, with historical introduction, etc., by Elias Warner Leavenworth ... Being a revision and extension of the genealogical tree comp. by William and Elias W. Leavenworth, then of Great Barrington, Mass., in 1827 ...",1873,"S. G. Hitchcock & co.,","Syracuse, N.Y.,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajl7497.0001.001,https://quod.lib.umich.edu/m/moa/AJL7497.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=An%20address%20delivered%20by%20Rev.%20E.%20Benjamin%20Andrews%2C%3A%20%20Dec.%2021%2C%201875%2C%20at%20his%20inauguration%20as%20president%20of%20Denison%20University%2C%20Granville%2C%20Ohio.,990019750340106381,AJL7497.0001.001," Andrews, Elisha Benjamin, 1844-1917.","An address delivered by Rev. E. Benjamin Andrews,:  Dec. 21, 1875, at his inauguration as president of Denison University, Granville, Ohio.",1876,"Nevins & Myers,","Columbus,",eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.ajl7593.0001.001,https://quod.lib.umich.edu/m/moa/AJL7593.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=A%20turning%20point%20in%20higher%20education%3B%20the%20inaugural%20address%20of%20Charles%20William%20Eliot%20as%20president%20of%20Harvard%20College%2C%20October%2019%2C%201869.%20With%20an%20introd.%20by%20Nathan%20M.%20Pusey.,990019751280106381,AJL7593.0001.001," Eliot, Charles William, 1834-1926.","A turning point in higher education; the inaugural address of Charles William Eliot as president of Harvard College, October 19, 1869. With an introd. by Nathan M. Pusey.",1869,"Harvard University Press,","Cambridge, Mass.,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajn3965.0001.001,https://quod.lib.umich.edu/m/moa/AJN3965.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Theoretical%20astronomy%20relating%20to%20the%20motions%20of%20the%20heavenly%20bodies%20revolving%20around%20the%20sun%20in%20accordance%20with%20the%20law%20of%20universal%20gravitation%2C%20embracing%20...%20the%20formul%C3%A6%20for%20the%20calculation%20of%20the%20geocentric%20and%20heliocentric%20places%2C%20for%20the%20determination%20of%20the%20orbits%20...%20%2C%20for%20the%20correction%20of%20approximate%20elements%2C%20and%20for%20the%20computation%20of%20special%20perturbations%3B%20together%20with%20the%20theory%20of%20the%20combination%20of%20observations%20and%20the%20method%20of%20least%20squares.%20...%20By%20James%20C.%20Watson.,990019903720106381,AJN3965.0001.001," Watson, James C. (James Craig), 1838-1880.","Theoretical astronomy relating to the motions of the heavenly bodies revolving around the sun in accordance with the law of universal gravitation, embracing ... the formulæ for the calculation of the geocentric and heliocentric places, for the determination of the orbits ... , for the correction of approximate elements, and for the computation of special perturbations; together with the theory of the combination of observations and the method of least squares. ... By James C. Watson.",1868,J. B. Lippincott & co.;,"Philadelphia,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajq0688.0001.001,https://quod.lib.umich.edu/m/moa/AJQ0688.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Technology%20illustrated%2C%20being%20...%20treatises%20on%20...%20roads%2C%20bridges%2C%20canals%2C%20hydraulic%20engines%20...%20with%20an%20atlas%20of%2035%20steel%20plates%20...,990020060450106381,AJQ0688.0001.001,,"Technology illustrated, being ... treatises on ... roads, bridges, canals, hydraulic engines ... with an atlas of 35 steel plates ...",1856,"D. Appleton & co.,","New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajq5427.0003.001,https://quod.lib.umich.edu/m/moa/AJQ5427.0003.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Transactions%20of%20the%20State%20agricultural%20society%20of%20Michigan%3B%20with%20reports%20of%20county%20agricultural%20societies%2C%20for%20the%20year%201849-59.%20Pub.%20by%20order%20of%20the%20Legislature.%20v.%20%5B1%5D-11.,990020105950106381,AJQ5427.0003.001,Michigan state agricultural society.,"Transactions of the State agricultural society of Michigan; with reports of county agricultural societies, for the year 1849-59. Pub. by order of the Legislature. v. [1]-11.",1850-61.,,"Lansing,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.ajq7134.0001.001,https://quod.lib.umich.edu/m/moa/AJQ7134.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Rural%20essays.%20By%20A.%20J.%20Downing.%20Ed.%2C%20with%20a%20memoir%20of%20the%20author%2C%20by%20George%20William%20Curtis%2C%20and%20a%20letter%20to%20his%20friends%2C%20by%20Frederika%20Bremer.,990020121970106381,AJQ7134.0001.001," Downing, A. J. (Andrew Jackson), 1815-1852.","Rural essays. By A. J. Downing. Ed., with a memoir of the author, by George William Curtis, and a letter to his friends, by Frederika Bremer.",1856,"Leavitt & Allen,","New York,",eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.aka3861.0001.001,https://quod.lib.umich.edu/m/moa/AKA3861.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Investigation%20of%20the%20latitude%20and%20longitude%20of%20the%20U.S.%20Naval%20observatory%2C%20Washington%2C%20and%20of%20the%20declinations%20of%20certain%20circumpolar%20stars%20/%20by%20Professor%20Simon%20NewComb%2C%20U.S.N.,990021011400106381,AKA3861.0001.001," Newcomb, Simon, 1835-1909.","Investigation of the latitude and longitude of the U.S. Naval observatory, Washington, and of the declinations of certain circumpolar stars / by Professor Simon NewComb, U.S.N.",unknown,unknown,unknown,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.akc8391.0001.001,https://quod.lib.umich.edu/m/moa/AKC8391.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Draft-book%20of%20Centennial%20carriages%2C%20displayed%20in%20Philadelphia%2C%20at%20the%20International%20exhibition%20of%201876.,990035378470106381,AKC8391.0001.001,"Hub publishing co., New York.","Draft-book of Centennial carriages, displayed in Philadelphia, at the International exhibition of 1876.",c1876.,"Hub publishing co.,","New York,",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aqz3548.0001.001,https://quod.lib.umich.edu/m/moa/AQZ3548.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=American%20nationalism%20as%20expressing%20the%20rational%20purpose%20in%20government%20%3A%20being%20a%20declaration%20of%20the%20principles%20of%20the%20American%20Nationalist%20Party%20/%20by%20Ingram%20Hughes.,,AQZ3548.0001.001," Hughes, Ingram.",American nationalism as expressing the rational purpose in government : being a declaration of the principles of the American Nationalist Party / by Ingram Hughes.,1935,"American Nationalist Publications,",Los Angeles :,eng
N,https://babel.hathitrust.org/cgi/pt?id=miun.baa6151.0001.001,https://quod.lib.umich.edu/m/moa/BAA6151.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Culture%20and%20history%20in%20Eastern%20Europe%20/%20Dennis%20P.%20Hupchick.,,BAA6151.0001.001," Hupchick, Dennis P.",Culture and history in Eastern Europe / Dennis P. Hupchick.,1994,"St. Martin's Press,",New York :,eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.bac1504.0001.001,https://quod.lib.umich.edu/m/moa/BAC1504.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=%5BChristian%20pamphlets.%20Vol.%2012%5D,990039257710106381,BAC1504.0001.001,"Schwartz, Eduard, 1858-1940. De scholiis Homericis ad historiam fabularem pertinentibus.",[Christian pamphlets. Vol. 12],unknown,unknown,unknown,ger
Y,https://babel.hathitrust.org/cgi/pt?id=miun.aab2140.0001.001,https://quod.lib.umich.edu/m/moa/AAB2140.0001.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=Burt%27s%20illustrated%20guide%20of%20the%20Connecticut%20valley%2C%3A%20%20containing%20descriptions%20of%20mount%20Holyoke%2C%20mount%20Mansfield%2C%20White%20mountains%2C%20lake%20Memphremagog%2C%20lake%20Willoughby%2C%20Montreal%2C%20Quebec%2C%20%26c./%20By%20Henry%20M.%20Burt.,990000111240106381,AAB2140.0001.001,"Burt, Henry M. (Henry Martyn), 1831-1899.","Burt's illustrated guide of the Connecticut valley,:  containing descriptions of mount Holyoke, mount Mansfield, White mountains, lake Memphremagog, lake Willoughby, Montreal, Quebec, &c./ By Henry M. Burt.",1867,"New England publishing company,","Northampton,",eng